train_no,location_name,err_dist
train_no,location_name,err_dist
train_no,location_name,err_dist
train_no,location_name,err_dist
90004,MCCM,1.555948856150136
90004,BCL,1.563014910763625
90004,GTR,1.7099253214385504
90004,CYR,1.1891044486321165
90004,MEL,0.5756782654290893
90004,CCG,0
90006,VCSV,0
90006,NSP,0.1925499801236849
90006,BSR,1.2566021446983386
90006,NIG,2.498353039874709
90006,BYR,2.8348088738549833
90006,MIRA,2.947459128937928
90006,DIC,3.023730506047911
90006,BVI,2.594768081481254
90006,KDKC,2.078358485711329
90006,KILE,1.8982464443636395
90006,MDD,1.4411768200843773
90006,GMN,1.3214417838832817
90006,RMAR,1.2802089077238006
90006,JOS,1.0222323946817564
90006,ADH,0.6628223402780729
90006,VLP,0.20943419725214507
90006,STC,0.19613271592781115
90006,KHAR,0.4422873752347693
90006,BA,0.5456801176245741
90006,MM,0
90006,MRU,0
90006,DDR,0.026665987777223774
90006,PBHD,0.4913490757251882
90006,PL,0.8563297924939012
90006,MX,1.2225263334464955
90006,MCCM,1.555948856150136
90006,BCL,1.563014910763625
90006,GTR,1.7099253214385504
90006,CYR,1.1891044486321165
90006,MEL,0.5756782654290893
90006,CCG,0
90018,MIRA,0
90018,DIC,23.320916485559252
90018,BVI,20.95773097554267
90018,KDKC,18.939876890531096
90018,KILE,18.226587897376778
90018,MDD,16.298458171502197
90018,GMN,13.784844153765688
90018,RMAR,12.34925747689097
90018,JOS,10.655074186040412
90018,ADH,8.681013365254612
90018,VLP,6.6075588028288115
90018,STC,4.577999502413142
90018,KHAR,3.288392346500039
90018,BA,1.6992836031744627
90018,MM,0.0
90018,MRU,0.2651376383578134
90018,DDR,0.026665987777223774
90018,PBHD,0.4913490757251882
90018,PL,0.8563297924939012
90018,MX,1.2225263334464955
90018,MCCM,1.555948856150136
90018,BCL,1.563014910763625
90018,GTR,1.7099253214385504
90018,CYR,1.1891044486321165
90018,MEL,0.5756782654290893
90018,CCG,0
90052,BSR,0
90052,NIG,34.559424698785826
90052,BYR,30.057885395534633
90052,MIRA,26.599477595096324
90052,DIC,23.320916485559252
90052,BVI,20.95773097554267
90052,KDKC,18.939876890531096
90052,KILE,18.226587897376778
90052,MDD,16.298458171502197
90052,GMN,13.784844153765688
90052,RMAR,12.34925747689097
90052,JOS,10.655074186040412
90052,ADH,8.681013365254612
90052,VLP,6.6075588028288115
90052,STC,4.577999502413142
90052,KHAR,3.288392346500039
90052,BA,1.6992836031744627
90052,MM,0.0
90052,MRU,0.2651376383578134
90052,DDR,0.026665987777223774
90052,PBHD,0.4913490757251882
90052,PL,0.8563297924939012
90052,MX,1.2225263334464955
90052,MCCM,1.4834053569428682
90052,BCL,1.563014910763625
90052,GTR,1.7099253214385504
90052,CYR,1.1891044486321165
90052,MEL,0.5756782654290893
90052,CCG,0
90053,CCG,0
90053,MEL,0.5756782654290893
90053,CYR,1.1891044486321165
90053,GTR,1.7099253214385504
90053,BCL,1.563014910763625
90053,MCCM,1.555948856150136
90053,MX,1.2225263334464955
90053,PL,0.8563297924939012
90053,PBHD,0.4913490757251882
90053,DDR,0.026665987777223774
90053,MRU,0.2651376383578134
90053,MM,0
90079,CCG,0
90079,MEL,0.5756782654290893
90079,CYR,1.1891044486321165
90079,GTR,1.7099253214385504
90079,BCL,1.563014910763625
90079,MCCM,1.555948856150136
90079,MX,1.2225263334464955
90079,PL,0.8563297924939012
90079,PBHD,0.4913490757251882
90079,DDR,0.026665987777223774
90079,MRU,0.2651376383578134
90079,MM,0
90144,VCSV,0
90144,NSP,0.1925499801236849
90144,BSR,1.2566021446983386
90144,NIG,2.498353039874709
90144,BYR,2.8348088738549833
90144,MIRA,2.947459128937928
90144,DIC,3.023730506047911
90144,BVI,2.594768081481254
90144,KDKC,2.078358485711329
90144,KILE,1.8982464443636395
90144,MDD,1.4411768200843773
90144,GMN,1.3214417838832817
90144,RMAR,1.2802089077238006
90144,JOS,1.0222323946817564
90144,ADH,0.6628223402780729
90144,VLP,0.20943419725214507
90144,STC,0.19613271592781115
90144,KHAR,0.4422873752347693
90144,BA,0.5456801176245741
90144,MM,0
90191,CCG,0
90191,MEL,0.5756782654290893
90191,CYR,1.1891044486321165
90191,GTR,1.7099253214385504
90191,BCL,1.563014910763625
90191,MCCM,1.555948856150136
90191,MX,1.2225263334464955
90191,PL,0.8563297924939012
90191,PBHD,0.4913490757251882
90191,DDR,0.026665987777223774
90191,MRU,0.2651376383578134
90191,MM,0
90230,GMN,0
90230,RMAR,12.34925747689097
90230,JOS,10.655074186040412
90230,ADH,8.681013365254612
90230,VLP,6.6075588028288115
90230,STC,4.577999502413142
90230,KHAR,3.288392346500039
90230,BA,1.6992836031744627
90230,MM,0.0
90230,MRU,0.2651376383578134
90230,DDR,0.026665987777223774
90230,PBHD,0.4913490757251882
90230,PL,0.8563297924939012
90230,MX,1.2225263334464955
90230,MCCM,1.555948856150136
90230,BCL,1.563014910763625
90230,GTR,1.7099253214385504
90230,CYR,1.1891044486321165
90230,MEL,0.5756782654290893
90230,CCG,0
90735,PBHD,0
90735,DDR,2.454457310931157
90735,MRU,1.3913380268232098
90735,MM,0.0
90735,BA,0.5456801176245741
90735,KHAR,0.4422873752347693
90735,STC,0.19613271592781115
90735,VLP,0.20943419725214507
90735,ADH,0.6628223402780729
90735,JOS,1.0222323946817564
90735,RMAR,1.2802089077238006
90735,GMN,1.3214417838832817
90735,MDD,1.4411768200843773
90735,KILE,1.8982464443636395
90735,KDKC,2.078358485711329
90735,BVI,2.594768081481254
90735,DIC,3.023730506047911
90735,MIRA,2.947459128937928
90735,BYR,2.8348088738549833
90735,NIG,2.498353039874709
90735,BSR,1.2566021446983386
90735,NSP,0.1925499801236849
90735,VCSV,0
90853,PL,0
90853,PBHD,3.8656390989076863
90853,DDR,2.454457310931157
90853,MRU,1.3913380268232098
90853,MM,0.0
90853,BA,0.5456801176245741
90853,KHAR,0.4422873752347693
90853,STC,0.19613271592781115
90853,VLP,0.20943419725214507
90853,ADH,0.6628223402780729
90853,JOS,1.0222323946817564
90853,RMAR,1.2802089077238006
90853,GMN,1.3214417838832817
90853,MDD,1.4411768200843773
90853,KILE,1.8982464443636395
90853,KDKC,2.078358485711329
90853,BVI,2.594768081481254
90853,DIC,3.023730506047911
90853,MIRA,2.947459128937928
90853,BYR,2.8348088738549833
90853,NIG,2.498353039874709
90853,BSR,1.2566021446983386
90853,NSP,0.1925499801236849
90853,VCSV,0
91392,RMAR,0
91392,JOS,10.655074186040412
91392,ADH,8.681013365254612
91392,VLP,6.6075588028288115
91392,STC,4.577999502413142
91392,KHAR,3.288392346500039
91392,BA,1.6992836031744627
91392,MM,0.0
91392,KCE,0.2828489674977171
91392,RVJ,0
91392,VDLR,0
91392,SVE,0.21660780541049246
91392,CTGN,0.47313544240177857
91392,RRD,0.0017970525708506412
91392,DKRD,0.3187844791404186
91392,SNRD,0
91392,XX-WB,0
91392,MSD,0.04822149398448397
91392,CSMT,0
91393,CSMT,0
91393,MSD,0.04822149398448397
91393,XX-WB,0.16239149805664585
91393,SNRD,0
91393,DKRD,0
91393,RRD,0.0017970525708506412
91393,CTGN,0.47313544240177857
91393,SVE,0.21660780541049246
91393,VDLR,0.07364396807192622
91393,RVJ,0
91393,KCE,0
91393,MM,0
91491,CSMT,0
91491,MSD,0.04822149398448397
91491,XX-WB,0.16239149805664585
91491,SNRD,0
91491,DKRD,0
91491,RRD,0.0017970525708506412
91491,CTGN,0.47313544240177857
91491,SVE,0.21660780541049246
91491,VDLR,0.07364396807192622
91491,RVJ,0
91491,KCE,0
91491,MM,0
93001,VTN,0
93001,SAH,1.5438698859736342
93001,KLV,3.594604851020264
93001,PLG,3.844980778201182
93001,UOI,3.742561140119643
93001,BOR,2.606650946010943
93001,VGN,0.47963065686346945
93001,DRD,0
93002,DRD,0
93002,VGN,0.47963065686346945
93002,BOR,2.606650946010943
93002,UOI,3.742561140119643
93002,PLG,3.844980778201182
93002,KLV,3.594604851020264
93002,SAH,1.5438698859736342
93002,VTN,0
93002,VR,0
93002,VCSV,0
93005,CCG,0
93005,MEL,0.5756782654290893
93005,CYR,1.1891044486321165
93005,GTR,1.7099253214385504
93005,BCL,1.563014910763625
93005,MCCM,1.555948856150136
93005,MX,1.2225263334464955
93005,PL,0.8563297924939012
93005,PBHD,0.4913490757251882
93005,DDR,0.026665987777223774
93005,MRU,0.2651376383578134
93005,MM,0
93005,BA,0
93005,KHAR,0.4422873752347693
93005,STC,0.19613271592781115
93005,VLP,0.20943419725214507
93005,ADH,0.6628223402780729
93005,JOS,1.0222323946817564
93005,RMAR,1.2802089077238006
93005,GMN,1.3214417838832817
93005,MDD,1.4411768200843773
93005,KILE,1.8982464443636395
93005,KDKC,2.078358485711329
93005,BVI,2.594768081481254
93005,DIC,3.023730506047911
93005,MIRA,2.947459128937928
93005,BYR,2.8348088738549833
93005,NIG,2.498353039874709
93005,BSR,1.2566021446983386
93005,NSP,0.1925499801236849
93005,VCSV,0
93005,VR,0
93005,VTN,0
93005,SAH,0
93005,KLV,3.594604851020264
93005,PLG,3.844980778201182
93005,UOI,3.742561140119643
93005,BOR,2.606650946010943
93005,VGN,0.47963065686346945
93005,DRD,0
93008,DRD,0
93008,VGN,0.47963065686346945
93008,BOR,2.606650946010943
93008,UOI,3.742561140119643
93008,PLG,3.844980778201182
93008,KLV,3.594604851020264
93008,SAH,1.5438698859736342
93008,VTN,0
93008,VCSV,0
93008,VCSV,0
93008,VR,0
93008,VCSV,0
93022,DRD,0
93022,VGN,0.47963065686346945
93022,BOR,2.606650946010943
93022,UOI,3.742561140119643
93022,PLG,3.844980778201182
93022,KLV,3.594604851020264
93022,SAH,1.5438698859736342
93022,VTN,0
93022,VCSV,0
93022,VCSV,0
93022,VR,0
93022,VCSV,0
93022,NSP,0
93022,BSR,1.2566021446983386
93022,NIG,2.498353039874709
93022,BYR,2.8348088738549833
93022,MIRA,2.947459128937928
93022,DIC,3.023730506047911
93022,BVI,2.594768081481254
93022,KDKC,2.078358485711329
93022,KILE,1.8982464443636395
93022,MDD,1.4411768200843773
93022,GMN,1.3214417838832817
93022,RMAR,1.2802089077238006
93022,JOS,1.0222323946817564
93022,ADH,0.6628223402780729
93022,VLP,0.20943419725214507
93022,STC,0.19613271592781115
93022,KHAR,0.4422873752347693
93022,BA,0.5456801176245741
93022,MM,0
95001,CSMT,0
95001,MSD,0.04822149398448397
95001,XX-WB,0.16239149805664585
95001,SNRD,0
95001,MZNC,0
95001,BY,1.2212333497700973
95001,CHG,1.6095974966164306
95001,CRD,1.8725458558512287
95001,PRLW,2.089288866871595
95001,PR,2.0007269559327847
95001,DR,1.7633403729188581
95001,MTN,1.4423184438503023
95001,SIN,0.8866467464677444
95001,CLA,0
95001,CLAS,0
95001,VVH,0.5549909591527337
95001,GC,1.0303299396508179
95001,VK,0.9720764644261954
95001,KJRD,0.13398235430750632
95001,BND,0.2807814567842775
95001,NHU,0.34276575297665274
95001,CRNM,0.6152919223206101
95001,MLND,0.6743135216472289
95001,TNA,0
95001,XX-TNAB,0
95001,YY-PSKT,0.27546860475115675
95001,DIVA,0
95001,DWJN,0
95001,KOPR,0.3772585631986978
95001,DDCL,0.4209636221073378
95001,DI,0.5994053950303571
95001,THK,0.7924344159055412
95001,KYNX,0.13139856445498316
95001,KYN,0
95001,VLDI,0
95001,ULNR,2.2465202941775924
95001,ABH,3.869944564461191
95001,CHKLL,6.104135542041375
95001,BUD,7.145729205287284
95001,VGI,9.744124706425687
95001,SHLU,9.977279322404828
95001,NRL,8.354219762577053
95001,BVS,6.966098888983249
95001,KJT,3.2368783004145865
95001,PDI,2.015614265819439
95001,KLY,0.019970964919896122
95001,DLV,0.38322622574079757
95001,LWJ,0.0728587000677039
95001,KHPI,0
95101,CSMT,0
95101,MSD,0.04822149398448397
95101,XX-WB,0.16239149805664585
95101,SNRD,0
95101,MZNC,0
95101,BY,1.2212333497700973
95101,CHG,1.6095974966164306
95101,CRD,1.8725458558512287
95101,PRLW,2.089288866871595
95101,PR,2.0007269559327847
95101,DR,1.7633403729188581
95101,MTN,1.4423184438503023
95101,SIN,0.8866467464677444
95101,CLA,0
95101,CLAS,0
95101,VVH,0.5549909591527337
95101,GC,1.0303299396508179
95101,VK,0.9720764644261954
95101,KJRD,0.13398235430750632
95101,BND,0.2807814567842775
95101,NHU,0.34276575297665274
95101,CRNM,0.6152919223206101
95101,MLND,0.6743135216472289
95101,TNA,0
95101,XX-TNAB,0
95101,YY-PSKT,0.27546860475115675
95101,DIVA,0
95101,DWJN,0
95101,KOPR,0.3772585631986978
95101,DDCL,0.4209636221073378
95101,DI,0.5994053950303571
95101,THK,0.7924344159055412
95101,KYNX,0.13139856445498316
95101,KYN,0
95202,CHKLL,0
95202,ABH,6.170791561110509
95202,ULNR,3.8463284421318797
95202,VLDI,2.0472330184773027
95202,KYN,0.0
95202,KYNX,0.13139856445498316
95202,THK,0.7924344159055412
95202,DI,0.5994053950303571
95202,DDCL,0.4209636221073378
95202,KOPR,0.3772585631986978
95202,DWJN,0.06127339917921026
95202,DIVA,0
95202,YY-PSKT,0
95202,XX-TNAB,0.4683284024966603
95202,TNA,0
95202,MLND,0
95202,CRNM,0.6152919223206101
95202,NHU,0.34276575297665274
95202,BND,0.2807814567842775
95202,KJRD,0.13398235430750632
95202,VK,0.9720764644261954
95202,GC,1.0303299396508179
95202,VVH,0.5549909591527337
95202,CLAS,0.34628769930130193
95202,CLA,0
95202,SIN,0
95202,MTN,1.4423184438503023
95202,DR,1.7633403729188581
95202,PR,2.0007269559327847
95202,PRLW,2.089288866871595
95202,CRD,1.8725458558512287
95202,CHG,1.6095974966164306
95202,BY,1.2212333497700973
95202,MZNC,0.9202543163116459
95202,SNRD,0
95202,XX-WB,0
95202,MSD,0.04822149398448397
95202,CSMT,0
95214,CHKLL,0
95214,ABH,6.170791561110509
95214,ULNR,3.8463284421318797
95214,VLDI,2.0472330184773027
95214,KYN,0.0
95214,KYNX,0.13139856445498316
95214,THK,0.7924344159055412
95214,DI,0.5994053950303571
95214,DDCL,0.4209636221073378
95214,KOPR,0.3772585631986978
95214,DWJN,0.06127339917921026
95214,DIVA,0
95214,YY-PSKT,0
95214,XX-TNAB,0.4683284024966603
95214,TNA,0
95214,MLND,0
95214,CRNM,0.6152919223206101
95214,NHU,0.34276575297665274
95214,BND,0.2807814567842775
95214,KJRD,0.13398235430750632
95214,VK,0.9720764644261954
95214,GC,1.0303299396508179
95214,VVH,0.5549909591527337
95214,CLAS,0.34628769930130193
95214,CLA,0
95227,MTN,0
95227,SIN,2.677574208285711
95227,CLA,0.0
95227,CLAS,0.34628769930130193
95227,VVH,0.5549909591527337
95227,GC,1.0303299396508179
95227,VK,0.9720764644261954
95227,KJRD,0.13398235430750632
95227,BND,0.2807814567842775
95227,NHU,0.34276575297665274
95227,CRNM,0.6152919223206101
95227,MLND,0.6743135216472289
95227,TNA,0
95227,XX-TNAB,0
95227,YY-PSKT,0.27546860475115675
95227,DIVA,0
95227,DWJN,0
95227,KOPR,0.3772585631986978
95227,DDCL,0.4209636221073378
95227,DI,0.5994053950303571
95227,THK,0.7924344159055412
95227,KYNX,0.13139856445498316
95227,KYN,0
95301,MTN,0
95301,SIN,2.677574208285711
95301,CLA,0.0
95301,CLAS,0.34628769930130193
95301,VVH,0.5549909591527337
95301,GC,1.0303299396508179
95301,VK,0.9720764644261954
95301,KJRD,0.13398235430750632
95301,BND,0.2807814567842775
95301,NHU,0.34276575297665274
95301,CRNM,0.6152919223206101
95301,MLND,0.6743135216472289
95301,TNA,0
95301,XX-TNAB,0
95301,YY-PSKT,0.27546860475115675
95301,DIVA,0
95301,DWJN,0
95301,KOPR,0.3772585631986978
95301,DDCL,0.4209636221073378
95301,DI,0.5994053950303571
95301,THK,0.7924344159055412
95301,KYNX,0.13139856445498316
95301,KYN,0
95302,ULNR,0
95302,VLDI,2.0472330184773027
95302,KYN,0.0
95302,KYNX,0.13139856445498316
95302,THK,0.7924344159055412
95302,DI,0.5994053950303571
95302,DDCL,0.4209636221073378
95302,KOPR,0.3772585631986978
95302,DWJN,0.06127339917921026
95302,DIVA,0
95302,YY-PSKT,0
95302,XX-TNAB,0.4683284024966603
95302,TNA,0
95302,MLND,0
95302,CRNM,0.6152919223206101
95302,NHU,0.34276575297665274
95302,BND,0.2807814567842775
95302,KJRD,0.13398235430750632
95302,VK,0.9720764644261954
95302,GC,1.0303299396508179
95302,VVH,0.5549909591527337
95302,CLAS,0.34628769930130193
95302,CLA,0
95302,SIN,0
95302,MTN,1.4423184438503023
95302,DR,1.7633403729188581
95302,PR,2.0007269559327847
95302,PRLW,2.089288866871595
95302,CRD,1.8725458558512287
95302,CHG,1.6095974966164306
95302,BY,1.2212333497700973
95302,MZNC,0.9202543163116459
95302,SNRD,0
95302,XX-WB,0
95302,MSD,0.04822149398448397
95302,CSMT,0
95401,CSMT,0
95401,MSD,0.04822149398448397
95401,XX-WB,0.16239149805664585
95401,SNRD,0
95401,MZNC,0
95401,BY,1.2212333497700973
95401,CHG,1.6095974966164306
95401,CRD,1.8725458558512287
95401,PRLW,2.089288866871595
95401,PR,2.0007269559327847
95401,DR,1.7633403729188581
95401,MTN,1.4423184438503023
95401,SIN,0.8866467464677444
95401,CLA,0
95401,CLAS,0
95401,VVH,0.5549909591527337
95401,GC,1.0303299396508179
95401,VK,0.9720764644261954
95401,KJRD,0.13398235430750632
95401,BND,0.2807814567842775
95401,NHU,0.34276575297665274
95401,CRNM,0.6152919223206101
95401,MLND,0.6743135216472289
95401,TNA,0
95401,XX-TNAB,0
95401,YY-PSKT,0.27546860475115675
95401,DIVA,0
95401,DWJN,0
95401,KOPR,0.3772585631986978
95401,DDCL,0.4209636221073378
95401,DI,0.5994053950303571
95401,THK,0.7924344159055412
95401,KYNX,0.13139856445498316
95401,KYN,0
95401,SHAD,0
95401,ABY,1.2014988095253398
95401,TLA,1.7954682054488111
95401,KDV,1.029769366925696
95401,VSD,0.44059163624234293
95401,ASO,0.6566626438425048
95401,ATG,2.1319578324403894
95401,THS,3.3054477052661984
95401,KE,1.866502584058735
95401,OMB,2.7774818675724697
95401,KSRA,0
95501,CSMT,0
95501,MSD,0.04822149398448397
95501,XX-WB,0.16239149805664585
95501,SNRD,0
95501,MZNC,0
95501,BY,1.2212333497700973
95501,CHG,1.6095974966164306
95501,CRD,1.8725458558512287
95501,PRLW,2.089288866871595
95501,PR,2.0007269559327847
95501,DR,1.7633403729188581
95501,MTN,1.4423184438503023
95501,SIN,0.8866467464677444
95501,CLA,0
95501,CLAS,0
95501,VVH,0.5549909591527337
95501,GC,1.0303299396508179
95501,VK,0.9720764644261954
95501,KJRD,0.13398235430750632
95501,BND,0.2807814567842775
95501,NHU,0.34276575297665274
95501,CRNM,0.6152919223206101
95501,MLND,0.6743135216472289
95501,TNA,0
95501,KLVA,0
95501,KLVC,1.1172257197927282
95501,MBQ,0.23274052754538857
95501,DIVA,0
95501,DWJN,0
95501,KOPR,0.3772585631986978
95501,DDCL,0.4209636221073378
95501,DI,0.5994053950303571
95501,THK,0.7924344159055412
95501,KYNX,0.13139856445498316
95501,KYN,0
95601,CSMT,0
95601,MSD,0.04822149398448397
95601,XX-WB,0.16239149805664585
95601,SNRD,0
95601,MZNC,0
95601,BY,1.2212333497700973
95601,CHG,1.6095974966164306
95601,CRD,1.8725458558512287
95601,PRLW,2.089288866871595
95601,PR,2.0007269559327847
95601,DR,1.7633403729188581
95601,MTN,1.4423184438503023
95601,SIN,0.8866467464677444
95601,CLA,0
95601,CLAS,0
95601,VVH,0.5549909591527337
95601,GC,1.0303299396508179
95601,VK,0.9720764644261954
95601,KJRD,0.13398235430750632
95601,BND,0.2807814567842775
95601,NHU,0.34276575297665274
95601,CRNM,0.6152919223206101
95601,MLND,0.6743135216472289
95601,TNA,0
95601,XX-TNAB,0
95601,YY-PSKT,0.27546860475115675
95601,DIVA,0
95601,DWJN,0
95601,KOPR,0.3772585631986978
95601,DDCL,0.4209636221073378
95601,DI,0.5994053950303571
95601,THK,0.7924344159055412
95601,KYNX,0.13139856445498316
95601,KYN,0
95701,CSMT,0
95701,MSD,0.04822149398448397
95701,XX-WB,0.16239149805664585
95701,SNRD,0
95701,MZNC,0
95701,BY,1.2212333497700973
95701,CHG,1.6095974966164306
95701,CRD,1.8725458558512287
95701,PRLW,2.089288866871595
95701,PR,2.0007269559327847
95701,DR,1.7633403729188581
95701,MTN,1.4423184438503023
95701,SIN,0.8866467464677444
95701,CLA,0
95701,CLAS,0
95701,VVH,0.5549909591527337
95701,GC,1.0303299396508179
95701,VK,0.9720764644261954
95701,KJRD,0.13398235430750632
95701,BND,0.2807814567842775
95701,NHU,0.34276575297665274
95701,CRNM,0.6152919223206101
95701,MLND,0.6743135216472289
95701,TNA,0
95701,XX-TNAB,0
95701,YY-PSKT,0.27546860475115675
95701,DIVA,0
95701,DWJN,0
95701,KOPR,0.3772585631986978
95701,DDCL,0.4209636221073378
95701,DI,0.5994053950303571
95701,THK,0.7924344159055412
95701,KYNX,0.13139856445498316
95701,KYN,0
95706,KYN,0
95706,KYNX,0.13139856445498316
95706,THK,0.7924344159055412
95706,DI,0.5994053950303571
95706,DDCL,0.4209636221073378
95706,KOPR,0.3772585631986978
95706,DWJN,0.06127339917921026
95706,DIVA,0
95706,MBQ,0
95706,KLVC,1.1172257197927282
95706,KLVA,0.9197065280778955
95706,TNA,0
95706,MLND,0
95706,CRNM,0.6152919223206101
95706,NHU,0.34276575297665274
95706,BND,0.2807814567842775
95706,KJRD,0.13398235430750632
95706,VK,0.9720764644261954
95706,GC,1.0303299396508179
95706,VVH,0.5549909591527337
95706,CLAS,0.34628769930130193
95706,CLA,0
95801,CSMT,0
95801,MSD,0.04822149398448397
95801,XX-WB,0.16239149805664585
95801,SNRD,0
95801,MZNC,0
95801,BY,1.2212333497700973
95801,CHG,1.6095974966164306
95801,CRD,1.8725458558512287
95801,PRLW,2.089288866871595
95801,PR,2.0007269559327847
95801,DR,1.7633403729188581
95801,MTN,1.4423184438503023
95801,SIN,0.8866467464677444
95801,CLA,0
95801,CLAS,0
95801,VVH,0.5549909591527337
95801,GC,1.0303299396508179
95801,VK,0.9720764644261954
95801,KJRD,0.13398235430750632
95801,BND,0.2807814567842775
95801,NHU,0.34276575297665274
95801,CRNM,0.6152919223206101
95801,MLND,0.6743135216472289
95801,TNA,0
95801,KLVA,0
95801,KLVC,1.1172257197927282
95801,MBQ,0.23274052754538857
95801,DIVA,0
95901,CSMT,0
95901,MSD,0.04822149398448397
95901,XX-WB,0.16239149805664585
95901,SNRD,0
95901,MZNC,0
95901,BY,1.2212333497700973
95901,CHG,1.6095974966164306
95901,CRD,1.8725458558512287
95901,PRLW,2.089288866871595
95901,PR,2.0007269559327847
95901,DR,1.7633403729188581
95901,MTN,1.4423184438503023
95901,SIN,0.8866467464677444
95901,CLA,0
95901,CLAS,0
95901,VVH,0.5549909591527337
95901,GC,1.0303299396508179
95901,VK,0.9720764644261954
95901,KJRD,0.13398235430750632
95901,BND,0.2807814567842775
95901,NHU,0.34276575297665274
95901,CRNM,0.6152919223206101
95901,MLND,0.6743135216472289
95901,TNA,0
96103,TNA,0
96103,KLVA,0.9197065280778955
96103,KLVC,1.1172257197927282
96103,MBQ,0.23274052754538857
96103,DIVA,0
96103,DWJN,0
96103,KOPR,0.3772585631986978
96103,DDCL,0.4209636221073378
96103,DI,0.5994053950303571
96103,THK,0.7924344159055412
96103,KYNX,0.13139856445498316
96103,KYN,0
96201,GC,0
96201,VK,9.65540220265035
96201,KJRD,8.182629953570014
96201,BND,6.329882919401853
96201,NHU,4.677789182271762
96201,CRNM,3.631554446325349
96201,MLND,2.606094298360882
96201,TNA,0.0
96201,KLVA,0.9197065280778955
96201,KLVC,1.1172257197927282
96201,MBQ,0.23274052754538857
96201,DIVA,0
96201,DWJN,0
96201,KOPR,0.3772585631986978
96201,DDCL,0.4209636221073378
96201,DI,0.5994053950303571
96201,THK,0.7924344159055412
96201,KYNX,0.13139856445498316
96201,KYN,0
96203,TNA,0
96203,KLVA,0.9197065280778955
96203,KLVC,1.1172257197927282
96203,MBQ,0.23274052754538857
96203,DIVA,0
96203,DWJN,0
96203,KOPR,0.3772585631986978
96203,DDCL,0.4209636221073378
96203,DI,0.5994053950303571
96203,THK,0.7924344159055412
96203,KYNX,0.13139856445498316
96203,KYN,0
96227,DR,0
96227,MTN,5.206926550683832
96227,SIN,2.677574208285711
96227,CLA,0.0
96227,CLAS,0.34628769930130193
96227,VVH,0.5549909591527337
96227,GC,1.0303299396508179
96227,VK,0.9720764644261954
96227,KJRD,0.13398235430750632
96227,BND,0.2807814567842775
96227,NHU,0.34276575297665274
96227,CRNM,0.6152919223206101
96227,MLND,0.6743135216472289
96227,TNA,0
96227,KLVA,0
96227,KLVC,1.1172257197927282
96227,MBQ,0.23274052754538857
96227,DIVA,0
96227,DWJN,0
96227,KOPR,0.3772585631986978
96227,DDCL,0.4209636221073378
96227,DI,0.5994053950303571
96227,THK,0.7924344159055412
96227,KYNX,0.13139856445498316
96227,KYN,0
96327,TNA,0
96327,KLVA,0.9197065280778955
96327,KLVC,1.1172257197927282
96327,MBQ,0.23274052754538857
96327,DIVA,0
96327,DWJN,0
96327,KOPR,0.3772585631986978
96327,DDCL,0.4209636221073378
96327,DI,0.5994053950303571
96327,THK,0.7924344159055412
96327,KYNX,0.13139856445498316
96327,KYN,0
96339,DR,0
96339,MTN,5.206926550683832
96339,SIN,2.677574208285711
96339,CLA,0.0
96339,CLAS,0.34628769930130193
96339,VVH,0.5549909591527337
96339,GC,1.0303299396508179
96339,VK,0.9720764644261954
96339,KJRD,0.13398235430750632
96339,BND,0.2807814567842775
96339,NHU,0.34276575297665274
96339,CRNM,0.6152919223206101
96339,MLND,0.6743135216472289
96339,TNA,0
96339,KLVA,0
96339,KLVC,1.1172257197927282
96339,MBQ,0.23274052754538857
96339,DIVA,0
96339,DWJN,0
96339,KOPR,0.3772585631986978
96339,DDCL,0.4209636221073378
96339,DI,0.5994053950303571
96339,THK,0.7924344159055412
96339,KYNX,0.13139856445498316
96339,KYN,0
96407,TNA,0
96407,KLVA,0.9197065280778955
96407,KLVC,1.1172257197927282
96407,MBQ,0.23274052754538857
96407,DIVA,0
96407,DWJN,0
96407,KOPR,0.3772585631986978
96407,DDCL,0.4209636221073378
96407,DI,0.5994053950303571
96407,THK,0.7924344159055412
96407,KYNX,0.13139856445498316
96407,KYN,0
96407,SHAD,0
96407,ABY,1.2014988095253398
96407,TLA,1.7954682054488111
96407,KDV,1.029769366925696
96407,VSD,0.44059163624234293
96407,ASO,0.6566626438425048
96407,ATG,2.1319578324403894
96407,THS,3.3054477052661984
96407,KE,1.866502584058735
96407,OMB,2.7774818675724697
96407,KSRA,0
96503,TNA,0
96503,KLVA,0.9197065280778955
96503,KLVC,1.1172257197927282
96503,MBQ,0.23274052754538857
96503,DIVA,0
96503,DWJN,0
96503,KOPR,0.3772585631986978
96503,DDCL,0.4209636221073378
96503,DI,0.5994053950303571
96503,THK,0.7924344159055412
96503,KYNX,0.13139856445498316
96503,KYN,0
96601,GC,0
96601,VK,9.65540220265035
96601,KJRD,8.182629953570014
96601,BND,6.329882919401853
96601,NHU,4.677789182271762
96601,CRNM,3.631554446325349
96601,MLND,2.606094298360882
96601,TNA,0.0
96601,KLVA,0.9197065280778955
96601,KLVC,1.1172257197927282
96601,MBQ,0.23274052754538857
96601,DIVA,0
96601,DWJN,0
96601,KOPR,0.3772585631986978
96601,DDCL,0.4209636221073378
96601,DI,0.5994053950303571
96601,THK,0.7924344159055412
96601,KYNX,0.13139856445498316
96601,KYN,0
96615,TNA,0
96615,KLVA,0.9197065280778955
96615,KLVC,1.1172257197927282
